x,y,z,yaw
1.20997,0.562735,-1.05561,1.37813
1.21393,0.563696,-1.05701,1.37888
1.21787,0.564688,-1.05834,1.37963
1.22179,0.565712,-1.05961,1.38038
1.22959,0.567842,-1.06196,1.38186
1.23346,0.568946,-1.06305,1.3826
1.23733,0.570078,-1.06408,1.38333
1.24503,0.572415,-1.06601,1.3848
1.25269,0.574844,-1.06778,1.38626
1.26031,0.577363,-1.06934,1.38771
1.26031,0.577363,-1.06934,1.38771
1.26789,0.579969,-1.07073,1.38915
1.27919,0.584048,-1.07258,1.39131
1.27919,0.584048,-1.07258,1.39131
1.28295,0.585447,-1.07313,1.39202
1.29044,0.588296,-1.07411,1.39345
1.29789,0.591223,-1.07494,1.39487
1.29789,0.591223,-1.07494,1.39487
1.3053,0.594247,-1.0756,1.39627
1.31265,0.597389,-1.07611,1.39767
1.31631,0.599004,-1.07632,1.39837
1.31996,0.600645,-1.07648,1.39906
1.3236,0.602311,-1.0766,1.39975
1.33085,0.605715,-1.07676,1.40112
1.33806,0.609219,-1.07676,1.40248
1.34165,0.61101,-1.0767,1.40316
1.34523,0.612826,-1.0766,1.40384
1.35238,0.616532,-1.07635,1.40519
1.35594,0.618419,-1.07621,1.40586
1.35951,0.62033,-1.07605,1.40653
1.36663,0.624226,-1.07567,1.40786
1.37371,0.628229,-1.07521,1.40918
1.37724,0.63027,-1.07493,1.40984
1.38076,0.632338,-1.07462,1.41049
1.38777,0.636565,-1.07393,1.41179
1.39126,0.638724,-1.07354,1.41244
1.39473,0.640913,-1.07312,1.41308
1.40513,0.647612,-1.07177,1.41499
1.40513,0.647612,-1.07177,1.41499
1.41209,0.652126,-1.07096,1.41627
1.41557,0.654408,-1.07054,1.4169
1.41904,0.656715,-1.07009,1.41753
1.42594,0.661411,-1.06914,1.41879
1.42937,0.6638,-1.06864,1.41941
1.4362,0.668658,-1.06755,1.42064
1.43959,0.671124,-1.06697,1.42125
1.44635,0.676111,-1.06574,1.42247
1.44635,0.676111,-1.06574,1.42247
1.45307,0.681161,-1.06444,1.42367
1.45641,0.683708,-1.06376,1.42427
1.45973,0.68627,-1.06305,1.42486
1.46305,0.688843,-1.06231,1.42545
1.46635,0.69143,-1.06155,1.42604
1.47617,0.699259,-1.05912,1.42779
1.47942,0.701891,-1.05826,1.42837
1.48266,0.704536,-1.05739,1.42895
1.48588,0.707192,-1.0565,1.42952
1.48909,0.709857,-1.05558,1.43009
1.49229,0.712532,-1.05465,1.43065
1.49549,0.71521,-1.05372,1.43122
1.4987,0.71787,-1.05286,1.43179
1.50521,0.723111,-1.0515,1.43292
1.5118,0.728251,-1.05066,1.43406
1.51513,0.730785,-1.05042,1.43462
1.51847,0.733304,-1.05028,1.43519
1.52517,0.738328,-1.05016,1.43632
1.53186,0.74339,-1.05012,1.43744
1.53518,0.745957,-1.05007,1.43799
1.5385,0.748544,-1.05001,1.43854
1.54179,0.751154,-1.04993,1.43909
1.54835,0.75644,-1.04969,1.44018
1.55484,0.761809,-1.04936,1.44124
1.55806,0.764524,-1.04916,1.44177
1.56127,0.76726,-1.04893,1.4423
1.56446,0.770016,-1.04868,1.44282
1.56446,0.770016,-1.04868,1.44282
1.57725,0.780943,-1.04836,1.44489
1.58048,0.783621,-1.04857,1.4454
1.58372,0.78628,-1.04887,1.44591
1.59351,0.794122,-1.05042,1.44744
1.59351,0.794122,-1.05042,1.44744
1.60008,0.799247,-1.05195,1.44845
1.60338,0.801783,-1.05285,1.44896
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60667,0.804314,-1.05381,1.44946
1.60995,0.806862,-1.05475,1.44995
1.61648,0.811989,-1.05661,1.45094
1.62303,0.817082,-1.05862,1.45192
1.6263,0.819631,-1.05969,1.45241
1.62955,0.822204,-1.06075,1.45289
1.63277,0.82481,-1.06176,1.45337
1.63914,0.830104,-1.06366,1.45431
1.64231,0.832767,-1.06465,1.45477
1.64864,0.838089,-1.0668,1.45569
1.6518,0.840755,-1.06794,1.45614
1.65807,0.846143,-1.07021,1.45703
1.66117,0.848878,-1.0713,1.45747
1.66424,0.851641,-1.07235,1.45791
1.6673,0.854421,-1.0734,1.45834
1.67341,0.859984,-1.07571,1.45919
1.67645,0.862766,-1.07694,1.45961
1.67948,0.865565,-1.07815,1.46002
1.68545,0.871239,-1.08046,1.46083
1.69136,0.876972,-1.08279,1.46163
1.69716,0.882791,-1.08498,1.4624
1.70287,0.888699,-1.08699,1.46316
1.70287,0.888699,-1.08699,1.46316
1.70568,0.891688,-1.08794,1.46353
1.70847,0.894698,-1.08883,1.4639
1.71123,0.89773,-1.08969,1.46426
1.71396,0.900782,-1.09049,1.46461
1.72198,0.910069,-1.09264,1.46565
1.7246,0.913212,-1.09326,1.46599
1.72718,0.91638,-1.09384,1.46632
1.72974,0.919573,-1.09438,1.46664
1.73722,0.929303,-1.09572,1.46758
1.73722,0.929303,-1.09572,1.46758
1.74206,0.935901,-1.09639,1.46818
1.74443,0.939228,-1.09666,1.46847
1.74908,0.945939,-1.09707,1.46903
1.74908,0.945939,-1.09707,1.46903
1.7536,0.952726,-1.0973,1.46957
1.75582,0.95614,-1.09734,1.46984
1.76232,0.966405,-1.09738,1.4706
1.76232,0.966405,-1.09738,1.4706
1.76659,0.9732,-1.09759,1.47109
1.76868,0.97661,-1.09765,1.47133
1.77475,0.986906,-1.09757,1.47201
1.77475,0.986906,-1.09757,1.47201
1.77863,0.993824,-1.09728,1.47243
1.78052,0.997297,-1.09707,1.47264
1.78421,1.00426,-1.09651,1.47303
1.78421,1.00426,-1.09651,1.47303
1.786,1.00774,-1.09618,1.47322
1.79122,1.0182,-1.09499,1.47376
1.7929,1.02168,-1.09453,1.47394
1.79774,1.03214,-1.09292,1.47442
1.79774,1.03214,-1.09292,1.47442
1.80081,1.03911,-1.09163,1.47472
1.80375,1.04608,-1.09019,1.475
1.80657,1.05304,-1.08861,1.47527
1.80657,1.05304,-1.08861,1.47527
1.80792,1.05652,-1.08776,1.47539
1.81055,1.06347,-1.08596,1.47562
1.81309,1.07036,-1.08413,1.47584
1.81552,1.07723,-1.0822,1.47605
1.81552,1.07723,-1.0822,1.47605
1.81792,1.08399,-1.08034,1.47625
1.81911,1.08732,-1.07945,1.47635
1.82028,1.09063,-1.07854,1.47645
1.82358,1.10059,-1.07556,1.4767
1.82358,1.10059,-1.07556,1.4767
1.82561,1.10723,-1.07339,1.47685
1.82657,1.11055,-1.07225,1.47691
1.82749,1.11388,-1.07106,1.47697
1.83005,1.12387,-1.06727,1.47711
1.83005,1.12387,-1.06727,1.47711
